3,58223
3,58271
3,59632
3,59766
3,60231
3,60400
3,60773
3,61367
3,61947
3,62043
3,62382
3,62513
3,62578
3,62670
3,62837
3,62852
3,62986
3,63001
3,63183
3,63273
3,63516
3,63602
3,63751
3,63816
3,64015
3,64107
3,64328
3,64613
3,65178
3,65401
3,65683
3,65809
3,66695
3,66748
3,67018
3,67240
3,67366
3,67631
3,67661
3,67888
3,68150
3,69673
3,70004
3,71041
3,71182
3,71202
3,71925
3,72730
3,73362
3,73516
3,73548
3,73730
3,74472
3,74667
3,74805
3,74830
3,75139
3,75161
3,75221
3,75401
3,75402
3,75628
3,75665
3,76124
3,76336
3,76658
3,76802
3,77324
3,77337
3,77704
3,79148
3,79325
3,79359
3,79494
3,79660
3,79956
3,80393
3,80473
3,80677
3,81051
3,81133
3,81637
3,81881
3,82364
3,82420
3,82595
3,82855
3,82905
3,83363
3,83387
3,83410
3,83564
3,83810
3,84280
3,84412
3,84523
3,84793
3,84852
3,85240
3,85564
3,85706
3,85825
3,86084
3,86394
3,86461
3,86508
3,86908
3,87079
3,87193
3,87271
3,87671
3,87883
3,88047
3,88373
3,88376
3,88378
3,89188
3,89296
3,89747
3,90448
3,90526
3,90902
3,91055
3,91520
3,92064
3,92241
3,92249
3,92470
3,92480
3,92545
3,92857
3,92985
3,93024
3,93096
3,93125
3,93213
3,93319
3,93560
3,93567
3,93806
3,93818
3,94179
3,94534
3,94733
3,94819
3,95175
3,95336
3,95597
3,95619
4,171
4,205
4,448
4,509
4,547
4,691
4,1394
4,1467
4,1584
4,1938
4,2078
4,2251
4,3076
4,3127
4,3535
4,3836
4,3889
4,4106
4,4402
4,4879
4,4944
4,5254
4,5440
4,5455
4,5877
4,6265
4,7122
4,7230
4,7279
4,7444
4,7488
4,7545
4,7631
4,7671
4,7832
4,8047
4,8110
4,8304
4,8621
4,9259
4,9365
4,9647
4,10105
4,10409
4,10511
4,10944
4,11320
4,11365
4,11409
4,11514
4,11549
4,11788
4,11803
4,12037
4,12133
4,12325
4,12394
4,12904
4,12943
4,13110
4,13163
4,13724
4,13795
4,14165
4,14423
4,14429
4,14994
4,15386
4,15498
4,15704
4,16105
4,16111
4,16761
4,16965
4,17569
4,17659
4,18533
4,18550
4,18890
4,19242
4,19770
4,19879
4,20062
4,20173
4,20195
4,20226
4,20456
4,20471
4,20669
4,20709
4,20961
4,21020
4,21183
4,21364
4,21635
4,21772
4,21918
4,22011
4,22335
4,22374
4,22561
4,23128
4,23133
4,23218
4,23392
4,23434
4,23864
4,24213
4,24932
4,25712
4,26072
4,26949
4,27149
4,27172
4,27605
4,27815
4,28334
4,28407
4,28596
4,28919
4,28958
4,29088
4,29352
4,29719
4,29776
4,29828
4,30131
4,30687
4,30699
4,30945
4,31236
4,32112
4,32316
4,33035
4,33145
4,33194
4,33215
4,33401
4,33512
4,33713
4,33746
4,33776
4,33873
4,33973
4,34691
4,34867
4,35045
4,35313
4,35477
4,36470
4,36486
4,37095
4,37302
4,37406
4,37535
4,37768
4,37943
4,38026
4,38192
4,38598
4,39130
4,39230
4,39405
4,39558
4,39588
4,39827
4,39915
4,39958
4,39990
4,40126
4,40218
4,40268
4,40368
4,40550
4,40658
4,40730
4,40911
4,41045
4,41060
4,41404
4,41596
4,41618
4,42105
4,42219
4,42257
4,42323
4,42850
4,42910
4,42948
4,42958
4,43014
4,43572
4,43623
4,44251
4,44599
4,44794
4,45008
4,45222
4,45296
4,45355
4,45376
4,46108
4,46248
4,46514
4,47628
4,47998
4,48091
4,48161
4,48202
4,48279
4,48314
4,48444
4,48505
4,48508
4,48627
4,49580
4,49625
4,49904
4,50352
4,50460
4,50592
4,50717
4,51247
4,52135
4,52401
4,52685
4,52702
4,52985
4,53297
4,54150
4,54477
4,54797
4,54908
4,54930
4,55196
4,55204
4,55908
4,55953
4,56237
4,56282
4,56369
4,56613
4,56948
4,57336
4,57950
4,58241
4,58278
4,58375
4,58522
4,58601
4,58605
4,58977
4,59020
4,59112
4,59481
4,59515
4,59589
4,60008
4,60394
4,60564
4,60736
4,61131
4,61145
4,61910
4,62045
4,62599
4,62734
4,63190
4,63773
4,63842
4,64000
4,64111
4,64192
4,64309
4,64633
4,64688
4,64723
4,65333
4,65407
4,65514
4,65620
4,65633
4,66042
4,66293
4,66442
4,66639
4,66822
4,66867
4,67196
4,67304
4,67402
4,67440
4,67461
4,68049
4,68089
4,68194
4,68343
4,68439
4,68481
4,68628
4,68658
4,68702
4,68763
4,69263
4,69275
4,69319
4,69932
4,70025
4,70029
4,70740
4,70967
4,71376
4,71377
4,71414
4,71448
4,71458
4,71460
4,71785
4,72147
4,72367
4,72470
4,72665
4,72688
4,72829
4,73426
4,74525
4,74744
4,74892
4,74916
4,74949
4,75323
4,75592
4,75723
4,75762
4,75982
4,76060
4,76423
4,76496
4,76532
4,76600
4,76659
4,76768
4,77022
4,77110
4,77140
4,77195
4,77217
4,77373
4,77423
4,77779
4,78023
4,78474
4,78716
4,78736
4,79346
4,79394
4,80013
4,80070
4,80175
4,80390
4,81109
4,81226
4,81319
4,81450
4,81855
4,81980
4,82080
4,82428
4,82786
4,83104
4,83260
4,83696
4,83779
4,83901
4,83989
4,84151
4,84229
4,84278
4,84511
4,84817
4,84821
4,84839
4,85458
4,85483
4,85498
4,85676
4,86051
4,86070
4,86100
4,86104
4,86168
4,86171
4,86344
4,86355
4,87041
4,87061
4,87071
4,87138
4,87327
4,87561
4,87710
4,87775
4,88118
4,88135
4,88354
4,88500
4,88661
4,89124
4,89257
4,89342
4,89742
4,90534
4,90778
4,90824
4,90891
4,91141
4,91167
4,91205
4,91938
4,92017
4,92046
4,92094
4,92474
4,92559
4,92859
4,93358
4,93392
4,93716
4,93723
4,93792
4,93817
4,93865
4,93938
4,94102
4,94184
4,94726
4,94953
4,95624
4,95727
4,95813
5,423
5,436
5,464
5,600
5,608
5,1295
5,1360
5,1636
5,1770
5,2249
5,2392
5,2725
5,2789
5,3397
5,3634
5,3916
5,4205
5,4245
5,4761
5,4860
5,5198
5,5268
5,5294
5,5348
5,5448
5,5515
5,5592
5,5622
5,6155
5,6512
5,7029
5,7450
5,7463
5,7680
5,7815
5,8399
5,8413
5,8475
5,8493
5,8523
5,8609
5,8644
5,8781
5,8800
5,9054
5,9179
5,9569
5,9996
5,10124
5,10208
5,10423
5,10702
5,10972
5,10994
5,11806
5,11843
5,11939
5,12173
5,12186
5,12194
5,12233
5,12511
5,12535
5,12594
5,12882
5,13007
5,13141
5,13906
5,13964
5,14504
5,14531
5,14605
5,14618
5,15624
5,15696
5,16396
5,16594
5,16642
5,17016
5,17071
5,17130
5,17442
5,17653
5,18571
5,18639
5,18963
5,19254
5,19583
5,19671
5,19860
5,20205
5,20453
5,20581
5,20594
5,20832
5,20953
5,21157
5,21194
5,21446
5,21479
5,21558
5,22029
5,22422
5,22917
5,23275
5,23412
5,23586
5,24298
5,24554
5,24595
5,24823
5,24941
5,25216
5,25300
5,25405
5,25729
5,25863
5,25909
5,25968
5,27188
5,27287
5,27399
5,27559
5,27624
5,27888
5,28117
5,28209
5,28857
5,29255
5,29353
5,29459
5,29937
5,30290
5,30553
5,30819
5,31072
5,31091
5,31606
5,31674
5,31996
5,32497
5,32582
5,32616
5,32704
5,32832
5,32956
5,33435
5,33453
5,33560
5,33939
5,34007
5,34057
5,34083
5,34340
5,34347
5,34544
5,34663
5,34837
5,34884
5,35037
5,35084
5,35251
5,35359
5,35397
5,35578
5,35585
5,35651
5,35667
5,35690
5,36089
5,36241
5,37212
5,37297
5,37375
5,37452
5,37864
5,38317
5,38517
5,38884
5,40024
5,40179
5,40321
5,40400
5,40685
5,41239
5,41893
5,42254
5,42309
5,42752
5,42877
5,43039
5,43299
5,43326
5,43677
5,43938
5,44291
5,44751
5,44763
5,44815
5,44822
5,44951
5,45290
5,45530
5,45691
5,45730
5,45845
5,46126
5,46233
5,47190
5,47232
5,47310
5,47525
5,47600
5,47708
5,47758
5,47947
5,48102
5,48207
5,48512
5,48801
5,49060
5,49111
5,49264
5,49961
5,49999
5,50238
5,50832
5,50992
5,51330
5,51804
5,52110
5,52127
5,52313
5,52525
5,52582
5,52653
5,52725
5,52818
5,52842
5,53207
5,53494
5,54028
5,54132
5,54192
5,54313
5,54902
5,54905
5,54938
5,54996
5,55089
5,55129
5,55217
5,55375
5,55420
5,55424
5,55861
5,55984
5,56264
5,56388
5,56575
5,56976
5,57264
5,57304
5,57445
5,57585
5,57914
5,58131
5,58168
5,58454
5,58725
5,58851
5,59083
5,59226
5,59365
5,59553
5,59698
5,59815
5,59835
5,59855
5,59869
5,59914
5,60495
5,60546
5,60798
5,60820
5,60907
5,61123
5,61203
5,61802
5,61909
5,61933
5,61989
5,62030
5,62285
5,62597
5,62957
5,63015
5,63063
5,63168
5,63296
5,63863
5,63877
5,63879
5,63923
5,63966
5,64437
5,64551
5,64877
5,65156
5,65676
5,65752
5,65957
5,66161
5,66206
5,66235
5,66534
5,66948
5,67059
5,67081
5,67170
5,67186
5,67244
5,67660
5,67890
5,68127
5,68441
5,68486
5,68759
5,68995
5,69018
5,69052
5,69486
5,69805
5,70113
5,70476
5,70518
5,70752
5,71032
5,71043
5,71229
5,71716
5,71924
5,72005
5,72009
5,72032
5,72438
5,72503
5,72776
5,73601
5,74013
5,74149
5,74380
5,74706
5,74902
5,74940
5,74982
5,74987
5,75347
5,75511
5,75782
5,75861
5,75929
5,75989
5,76037
5,76189
5,76305
5,76453
5,77090
5,77271
5,77431
5,77619
5,78060
5,78095
5,78138
5,78212
5,78247
5,78469
5,78713
5,78908
5,79052
5,79147
5,79348
5,79577
5,79621
5,79658
5,79835
5,80044
5,80789
5,80846
5,80998
5,81016
5,81078
5,81584
5,81609
5,82559
5,82875
5,82990
5,83513
5,83571
5,83690
5,83714
5,84049
5,84449
5,84879
5,85480
5,85502
5,85561
5,85753
5,85998
5,86317
5,86379
5,86414
5,86466
5,86648
5,86963
5,87159
5,87501
5,87612
5,87851
5,87888
5,87895
5,87903
5,87948
5,88147
5,88228
5,88473
5,88639
5,88656
5,88682
5,88761
5,89151
5,89210
5,89376
5,89414
5,89589
5,89636
5,89998
5,90046
5,90048
5,90361
5,90416
5,90821
5,90847
5,90899
5,91394
5,91513
5,91645
5,91824
5,91885
5,92234
5,92519
5,92533
5,92746
5,92759
5,92783
5,93325
5,93368
5,93407
5,93906
5,93983
5,94286
5,94383
5,94435
5,94659
5,94734
5,95108
5,95229
5,95298
5,95519
5,95795
6,203
6,297
6,308
6,567
6,766
6,918
6,1007
6,1017
6,1074
6,1270
6,1420
6,1453
6,1708
6,1764
6,2253
6,2378
6,3238
6,3283
6,3319
6,3353
6,3441
6,3491
6,3664
6,3680
6,4285
6,4681
6,4745
6,4905
6,5027
6,5288
6,5895
6,5997
6,6012
6,6401
6,6485
6,6653
6,6730
6,7003
6,7037
6,7261
6,7274
6,7312
6,7435
6,7511
6,7533
6,7568
6,7746
6,7760
6,8033
6,8354
6,8513
6,8557
6,8999
6,9055
6,9400
6,9419
6,9436
6,9728
6,10006
6,10443
6,10808
6,10820
6,10971
6,11128
6,11294
6,11387
6,11703
6,11719
6,11763
6,11789
6,11817
6,11913
6,12258
6,12294
6,12435
6,12796
6,12955
6,12990
6,13103
6,13320
6,13397
6,13844
6,14369
6,15017
6,15105
6,15222
6,15339
6,15500
6,15699
6,15955
6,16173
6,16408
6,16510
6,16927
6,17219
6,17647
6,17782
6,17853
6,17855
6,18029
6,18251
6,18299
6,18380
6,18446
6,18810
6,18932
6,19351
6,19378
6,19381
6,19416
6,19519
6,19526
6,19562
6,19637
6,19709
6,20032
6,20133
6,20567
6,20886
6,21289
6,21696
6,22153
6,22399
6,22459
6,22598
6,22747
6,22843
6,22896
6,23200
6,23254
6,23518
6,23768
6,24117
6,24207
6,24296
6,24309
6,24621
6,24719
6,24857
6,24954
6,24967
6,24971
6,25050
6,25192
6,25206
6,25426
6,25769
6,25811
6,25891
6,25979
6,26094
6,26101
6,26216
6,26279
6,26397
6,26406
6,26424
6,27047
6,27058
6,27166
6,27724
6,27766
6,27966
6,28242
6,28778
6,28808
6,29435
6,29722
6,29726
6,30212
6,30323
6,30447
6,30578
6,30588
6,30618
6,30742
6,30831
6,30973
6,31032
6,31384
6,31423
6,31649
6,31755
6,31783
6,32043
6,32079
6,32156
6,32371
6,32724
6,32731
6,32777
6,33256
6,33352
6,33662
6,34209
6,34402
6,34758
6,34827
6,34870
6,35088
6,35173
6,35258
6,35815
6,35967
6,35998
6,36205
6,36544
6,36730
6,37678
6,37997
6,38460
6,38472
6,38605
6,38807
6,39111
6,39269
6,39460
6,39887
6,40158
6,40201
6,40357
6,40512
6,40825
6,40921
6,40998
6,41129
6,41453
6,41761
6,41831
6,41863
6,41997
6,42716
6,43038
6,44280
6,44463
6,45304
6,45440
6,46073
6,46267
6,46356
6,46466
6,46477
6,46728
6,47081
6,47363
6,47552
6,47724
6,47779
6,47879
6,48217
6,48357
6,48401
6,48729
6,48742
6,48812
6,48936
6,49127
6,49131
6,49426
6,49793
6,50128
6,50132
6,50180
6,50326
6,51686
6,51806
6,52533
6,52548
6,52674
6,52941
6,53026
6,53172
6,53448
6,53612
6,53695
6,53832
6,54100
6,54126
6,54353
6,54738
6,54816
6,54924
6,55001
6,55236
6,55544
6,55729
6,55833
6,55853
6,56345
6,56437
6,56571
6,56670
6,56852
6,57960
6,58101
6,58304
6,58542
6,58716
6,58840
6,58917
6,59135
6,59437
6,59442
6,59590
6,60144
6,60239
6,60702
6,61075
6,61638
6,61763
6,61858
6,62075
6,63039
6,63495
6,63714
6,64939
6,65107
6,65397
6,65440
6,65838
6,66117
6,66435
6,66479
6,66620
6,66853
6,66987
6,67070
6,67566
6,68180
6,68202
6,68213
6,68555
6,68645
6,68899
6,69105
6,69177
6,69505
6,69638
6,69831
6,70163
6,70171
6,70302
6,70321
6,70354
6,70368
6,70484
6,70569
6,70765
6,71044
6,71127
6,71262
6,71519
6,71638
6,71938
6,72636
6,72652
6,72840
6,73061
6,73087
6,73157
6,73174
6,73424
6,73501
6,73553
6,73742
6,73910
6,74401
6,74516
6,75368
6,75436
6,75569
6,75829
6,76040
6,76072
6,76625
6,76785
6,76798
6,76958
6,77309
6,77475
6,77605
6,77770
6,77868
6,78107
6,78361
6,78519
6,78630
6,78754
6,78978
6,79059
6,79272
6,79399
6,79435
6,79566
6,79648
6,79805
6,79977
6,80234
6,80337
6,80515
6,80579
6,80765
6,80780
6,80882
6,81373
6,81446
6,81492
6,81527
6,81631
6,81702
6,81715
6,81747
6,82066
6,82259
6,82309
6,82388
6,82571
6,82625
6,82748
6,82820
6,82935
6,83001
6,83187
6,83232
6,83452
6,83723
6,84013
6,84075
6,84397
6,84617
6,84731
6,84736
6,84746
6,84777
6,84917
6,84977
6,85085
6,85472
6,85474
6,85909
6,86007
6,86024
6,86081
6,86167
6,86272
6,86726
6,87055
6,87120
6,87163
6,87285
6,87465
6,87782
6,88039
6,88149
6,88526
6,88732
6,88772
6,88833
6,89092
6,89237
6,89360
6,89876
6,90128
6,90631
6,90708
6,90773
6,91157
6,91222
6,91685
6,91806
6,91808
6,91826
6,91882
6,92086
6,92951
6,93116
6,93146
6,93308
6,93335
6,93535
6,93883
6,93945
6,94094
6,94444
6,94632
6,94793
6,95118
6,95669
6,95791
6,95812
6,95825
7,427
7,778
7,801
7,818
7,994
7,1247
7,1300
7,1350
7,1391
7,1512
7,1654
7,1925
7,2139
7,2203
7,2298
7,2554
7,2692
7,2780
7,2898
7,3524
7,3906
7,3932
7,3987
7,4260
7,4289
7,4290
7,4496
7,4606
7,4873
7,4875
7,4908
7,4986
7,5013
7,5015
7,5285
7,5567
7,5714
7,5855
7,6080
7,6229
7,6556
7,6669
7,6674
7,6695
7,6762
7,6783
7,6854
7,6916
7,7277
7,7559
7,8000
7,8148
7,8357
7,8545
7,8598
7,8628
7,8821
7,8860
7,8876
7,9152
7,9326
7,9506
7,9676
7,9701
7,9718
7,9880
7,9920
7,10329
7,10456
7,10986
7,11589
7,11895
7,12172
7,12459
7,12798
7,12840
7,13263
7,13499
7,13679
7,13740
7,13778
7,14561
7,14732
7,15166
7,15214
7,15300
7,15876
7,16049
7,16627
7,16705
7,17013
7,17378
7,17601
7,17762
7,18172
7,18288
7,18329
7,18454
7,18539
7,18544
7,18882
7,19535
7,19932
7,20004
7,20084
7,20202
7,20334
7,20837
7,21085
7,21359
7,21613
7,21653
7,21849
7,22039
7,22235
7,22629
7,22668
7,22833
7,23015
7,23148
7,23169
7,23253
7,23419
7,23680
7,23815
7,24068
7,24120
7,24618
7,24749
7,25088
7,25259
7,25465
7,25487
7,25497
7,25830
7,25901
7,26010
7,26235
7,26429
7,26442
7,26677
7,26718
7,26862
7,26872
7,26978
7,26981
7,27226
7,27440
7,27467
7,27519
7,27807
7,28075
7,28148
7,28211
7,28309
7,28408
7,28659
7,28672
7,28773
7,28848
7,28950
7,29413
7,29637
7,29822
7,29830
7,30396
7,30593
7,30667
7,30700
7,31049
7,31161
7,31202
7,31495
7,31772
7,32114
7,32119
7,32122
7,32225
7,32543
7,32637
7,32666
7,32698
7,32754
7,32907
7,33040
7,33078
7,33161
7,33199
7,33201
7,33209
7,33373
7,33403
7,33456
7,33494
7,33686
7,33688
7,33764
7,33913
7,33914
7,33989
7,34186
7,34223
7,34356
7,34746
7,34931
7,34971
7,35067
7,35128
7,35203
7,35244
7,35323
7,35636
7,35907
7,36158
7,36281
7,36561
7,36969
7,37035
7,37465
7,37781
7,37841
7,38194
7,38281
7,38299
7,38461
7,38799
7,38901
7,39294
7,39458
7,39702
7,39764
7,39835
7,40032
7,40100
7,40142
7,40157
7,40441
7,40929
7,40949
7,41263
7,41309
7,41437
7,41821
7,41860
7,42044
7,42176
7,42200
7,42410
7,42465
7,42481
7,42527
7,42664
7,42853
7,42896
7,43291
7,43371
7,43597
7,43760
7,43824
7,43854
7,43868
7,44165
7,44617
7,44779
7,45046
7,45156
7,45261
7,45592
7,45829
7,45993
7,46003
7,46173
7,46539
7,46715
7,46894
7,47159
7,47269
7,47270
7,47475
7,47707
7,48000
7,48059
7,48285
7,48385
7,49571
7,49945
7,50129
7,50138
7,50231
7,50295
7,50640
7,50703
7,50961
7,50978
7,51169
7,51177
7,51199
7,51222
7,51228
7,51500
7,51632
7,51836
7,51914
7,52120
7,52205
7,52580
7,52595
7,52891
7,52922
7,53252
7,53688
7,53734
7,53907
7,54169
7,54616
7,54808
7,54884
7,55118
7,55138
7,55249
7,55273
7,55333
7,55576
7,56119
7,56167
7,56251
7,56567
7,56677
7,57056
7,57135
7,57166
7,57297
7,57432
7,57567
7,57818
7,57979
7,58342
7,58471
7,58576
7,58612
7,59077
7,59223
7,59294
7,59679
7,59788
7,59850
7,59873
7,59905
7,60166
7,60477
7,60873
7,61342
7,61998
7,62165
7,62199
7,62448
7,62508
7,62588
7,62609
7,62801
7,63127
7,63794
7,63918
7,64191
7,64396
7,64430
7,64433
7,64489
7,64635
7,64904
7,65002
7,65034
7,65224
7,65462
7,65468
7,65482
7,65989
7,66104
7,66218
7,66430
7,66494
7,66622
7,67072
7,67150
7,67367
7,67575
7,68067
7,68071
7,68608
7,68827
7,69215
7,69347
7,69710
7,69820
7,69956
7,70054
7,70087
7,70157
7,70468
7,70679
7,70825
7,71062
7,71075
7,71214
7,71602
7,71673
7,71757
7,71814
7,72160
7,72231
7,72494
7,72633
7,72761
7,72988
7,73095
7,73512
7,73542
7,73820
7,73866
7,73941
7,74051
7,74245
7,74303
7,74333
7,74415
7,74477
7,74490
7,74565
7,74740
7,74968
7,74978
7,75078
7,75157
7,75256
7,75328
7,75951
7,76004
7,76064
7,76729
7,76932
7,77001
7,77079
7,77153
7,77380
7,77386
7,77461
7,77483
7,77787
7,77817
7,77942
7,78336
7,78368
7,78463
7,78604
7,78771
7,79070
7,79079
7,79243
7,79304
7,79328
7,79430
7,79710
7,79859
7,79879
7,79923
7,80153
7,80236
7,80248
7,80732
7,80759
7,80796
7,81180
7,81607
7,81650
7,81799
7,81916
7,81923
7,82015
7,82629
7,83385
7,83787
7,83845
7,83892
7,83973
7,84268
7,84340
7,84425
7,84703
7,84902
7,85235
7,85614
7,85686
7,85764
7,86300
7,86408
7,87004
7,87130
7,87283
7,87629
7,87681
7,87745
7,87889
7,87988
7,88165
7,88281
7,88621
7,89241
7,89281
7,89442
7,89859
7,90141
7,90369
7,90499
7,90614
7,90981
7,91329
7,91930
7,91945
7,92764
7,93162
7,93166
7,93328
7,93702
7,93903
7,93969
7,94038
7,94576
7,94627
7,94634
7,94747
7,94794
7,94959
7,94998
7,95012
7,95347
7,95416
7,95728
7,95764
8,417
8,676
8,1058
8,1493
8,1500
8,1571
8,1623
8,1720
8,1751
8,1756
8,1948
8,2277
8,2397
8,2456
8,2467
8,2855
8,2934
8,3335
8,3371
8,3399
8,3548
8,4131
8,4224
8,4272
8,4277
8,4286
8,4363
8,4369
8,4652
8,4874
8,4954
8,4969
8,5222
8,5732
8,5769
8,5999
8,6147
8,6634
8,6734
8,6757
8,7070
8,7074
8,7097
8,7137
8,7389
8,7494
8,7506
8,7534
8,7612
8,7658
8,7712
8,7795
8,7855
8,7905
8,8073
8,8408
8,8410
8,8472
8,8482
8,8648
8,8702
8,8744
8,8896
8,8902
8,9111
8,9297
8,9408
8,9410
8,9630
8,9710
8,9748
8,9881
8,9928
8,10050
8,10195
8,10484
8,10613
8,10674
8,10699
8,10733
8,10964
8,10984
8,11058
8,11220
8,11326
8,11566
8,12163
8,12362
8,12452
8,12472
8,12604
8,12997
8,13067
8,13098
8,13346
8,13455
8,13537
8,13564
8,13579
8,13606
8,14237
8,14356
8,14387
8,14453
8,14604
8,14676
8,14794
8,15083
8,15141
8,15253
8,15351
8,15434
8,15514
8,15841
8,15862
8,15913
8,16293
8,16548
8,16577
8,16706
8,16721
8,16931
8,17076
8,17455
8,17528
8,17690
8,17872
8,17996
8,18468
8,18612
8,19257
8,19352
8,19718
8,19885
8,20095
8,20200
8,20272
8,20509
